customer_id,age,division,district,occupation,sector,business_vintage_years,has_fd_dps,income,type,loan_amount,term,status,credit_line_type,risk_group,risk_score,txn_amount,txn_count
5639,33,Barisal,District5,Service Holder,Retail,13,0,53861.65,Deposit,129553.71,60,Approved,Overdraft,C,0.53,10170.04,8
5640,40,Rajshahi,District2,Service Holder,Transport,17,1,95729.31,Payment,498318.85,36,Approved,Cash Credit,C,0.56,28698.98,23
5641,55,Chattogram,District4,Business Owner,Pharma,24,0,111661.15,Deposit,94036.89,60,Approved,Invoice Finance,B,0.48,4774.84,15
5642,25,Rangpur,District3,Farmer,Retail,28,0,94743.05,Deposit,596770.41,60,Approved,Invoice Finance,B,0.5,50476.31,18
5643,29,Khulna,District5,Service Holder,Manufacturing,18,0,67595.65,Payment,353265.79,36,Defaulted,Lease,C,0.6,20232.7,13
5644,49,Mymensingh,District5,Service Holder,Manufacturing,5,0,73892.62,Payment,423742.64,24,Closed,Cash Credit,C,0.62,23856.07,19
5645,26,Sylhet,District3,Business Owner,Pharma,4,1,94693.54,Deposit,415975.1,12,Closed,Lease,B,0.32,71743.36,11
5646,45,Sylhet,District1,Teacher,Retail,25,0,54114.44,Deposit,298172.27,36,Closed,Overdraft,C,0.59,23963.88,11
5647,51,Khulna,District4,Teacher,Transport,10,0,78372.82,Payment,465885.59,48,Approved,Lease,C,0.72,8888.09,12
5648,42,Barisal,District3,Freelancer,Pharma,23,1,99545.23,Withdrawal,537548.9,60,Approved,Lease,B,0.41,59736.2,22
5649,22,Barisal,District5,Teacher,Manufacturing,4,0,71821.79,Withdrawal,165894.17,12,Defaulted,Overdraft,B,0.45,26594.87,21
5650,25,Barisal,District4,Service Holder,Pharma,26,0,88199.31,Deposit,471338.14,12,Approved,Lease,C,0.67,9733.55,12
5651,47,Chattogram,District4,Farmer,Transport,7,0,53584.06,Payment,466606.21,36,Approved,Lease,D,0.79,20160.34,8
5652,45,Dhaka,District1,Freelancer,Wholesale,26,1,121493.06,Withdrawal,665998.73,48,Closed,Overdraft,B,0.48,40365.46,18
5653,28,Rangpur,District5,Farmer,IT,4,0,59093.98,Payment,311668.22,48,Approved,Overdraft,C,0.69,4699.94,12
5654,21,Rajshahi,District2,Farmer,IT,10,1,68485.09,Withdrawal,556104.09,24,Approved,Overdraft,C,0.71,26904.78,8
5655,40,Mymensingh,District1,Service Holder,IT,25,0,82589.67,Deposit,289788.06,48,Approved,Lease,B,0.46,35691.02,17
5656,64,Dhaka,District1,Business Owner,Wholesale,12,0,76585.94,Withdrawal,519203.3,36,Approved,Overdraft,D,0.78,1000.0,18
5657,43,Dhaka,District2,Business Owner,Transport,5,0,56421.42,Payment,222282.64,12,Approved,Cash Credit,C,0.56,18011.9,16
5658,52,Khulna,District2,Business Owner,Retail,4,1,74897.05,Withdrawal,537249.02,12,Approved,Lease,C,0.58,43672.24,11
5659,31,Chattogram,District1,Teacher,Pharma,17,0,68325.51,Payment,450681.64,48,Approved,Overdraft,C,0.7,16596.44,11
5660,59,Sylhet,District4,Business Owner,Transport,25,1,80098.86,Deposit,334448.17,60,Approved,Lease,B,0.46,33021.1,17
5661,44,Sylhet,District3,Service Holder,Wholesale,9,0,46672.63,Deposit,208536.94,24,Defaulted,Cash Credit,C,0.61,19124.86,8
5662,31,Khulna,District3,Teacher,Manufacturing,15,0,43957.76,Deposit,305753.61,48,Closed,Overdraft,D,0.8,1000.0,9
5663,49,Chattogram,District1,Business Owner,IT,21,1,108770.3,Payment,140215.6,36,Closed,Overdraft,B,0.38,25385.89,15
5664,46,Khulna,District4,Farmer,IT,13,1,74648.74,Payment,307264.8,24,Approved,Invoice Finance,B,0.46,38977.23,22
5665,36,Sylhet,District2,Service Holder,Transport,22,0,20586.37,Withdrawal,128476.14,48,Approved,Cash Credit,C,0.72,8834.79,2
5666,55,Dhaka,District1,Service Holder,IT,14,1,84948.0,Payment,372393.89,24,Closed,Cash Credit,B,0.43,45638.03,15
5667,40,Rajshahi,District5,Freelancer,IT,2,1,72637.41,Withdrawal,382779.3,60,Approved,Invoice Finance,C,0.6,22911.1,11
5668,23,Rangpur,District4,Service Holder,Transport,2,0,24001.48,Withdrawal,22026.11,36,Approved,Cash Credit,B,0.43,13705.88,11
5669,21,Barisal,District5,Farmer,Transport,11,0,48514.06,Withdrawal,159661.9,48,Closed,Overdraft,B,0.5,26693.03,15
5670,21,Chattogram,District5,Service Holder,Wholesale,22,0,58855.66,Deposit,374257.57,12,Closed,Invoice Finance,C,0.56,41441.16,14
5671,37,Rangpur,District1,Freelancer,Wholesale,14,0,52865.98,Deposit,184924.42,36,Closed,Lease,B,0.48,34216.54,15
5672,22,Mymensingh,District4,Service Holder,IT,10,1,93191.64,Withdrawal,223201.49,60,Closed,Overdraft,B,0.41,31975.63,18
5673,49,Mymensingh,District5,Service Holder,Transport,9,0,56766.84,Payment,404362.52,60,Closed,Cash Credit,D,0.81,1000.0,11
5674,40,Dhaka,District4,Freelancer,Transport,19,0,62591.48,Payment,377512.26,12,Approved,Invoice Finance,C,0.67,13514.99,12
5675,26,Khulna,District3,Service Holder,IT,14,0,80835.85,Payment,228194.21,36,Approved,Lease,C,0.51,18275.73,14
5676,28,Khulna,District5,Teacher,Retail,17,1,89430.22,Withdrawal,471923.96,48,Closed,Invoice Finance,C,0.59,22094.71,11
5677,49,Sylhet,District5,Service Holder,Manufacturing,24,1,62885.33,Withdrawal,181619.4,12,Approved,Overdraft,C,0.53,12138.75,6
5678,53,Dhaka,District4,Business Owner,Pharma,13,0,53750.65,Withdrawal,252363.7,48,Approved,Overdraft,C,0.54,31401.72,15
5679,23,Sylhet,District3,Business Owner,Pharma,28,0,82829.43,Payment,443301.15,24,Approved,Invoice Finance,C,0.56,28249.96,24
5680,55,Sylhet,District5,Teacher,IT,24,0,59991.65,Deposit,202952.18,48,Closed,Invoice Finance,C,0.51,22559.39,8
5681,25,Mymensingh,District1,Service Holder,Pharma,5,1,100443.32,Payment,651341.37,24,Closed,Cash Credit,C,0.64,28192.48,12
5682,47,Sylhet,District4,Farmer,Wholesale,13,0,64693.18,Withdrawal,439570.97,48,Approved,Overdraft,C,0.74,11481.6,17
5683,64,Rangpur,District4,Service Holder,Wholesale,15,1,68699.35,Deposit,379710.31,24,Closed,Lease,C,0.57,30398.44,10
5684,32,Barisal,District5,Business Owner,Retail,1,0,34155.85,Payment,199059.07,36,Approved,Invoice Finance,C,0.7,12060.38,12
5685,40,Sylhet,District3,Freelancer,IT,18,0,81912.91,Payment,171553.67,60,Defaulted,Lease,B,0.34,46809.88,17
5686,40,Mymensingh,District5,Teacher,Wholesale,4,1,59282.07,Payment,457916.91,36,Defaulted,Invoice Finance,C,0.66,35192.39,9
5687,29,Barisal,District2,Freelancer,IT,10,1,80698.86,Withdrawal,388754.66,12,Closed,Overdraft,C,0.52,31224.82,10
5688,59,Khulna,District5,Farmer,IT,10,0,42727.21,Withdrawal,133714.26,36,Approved,Invoice Finance,C,0.54,16115.03,9
5689,24,Chattogram,District2,Service Holder,Transport,20,1,86052.97,Withdrawal,455364.06,36,Approved,Cash Credit,C,0.59,22032.7,20
5690,39,Rajshahi,District1,Farmer,Manufacturing,28,0,68461.71,Deposit,444380.85,60,Approved,Lease,C,0.56,40664.46,16
5691,58,Sylhet,District4,Freelancer,Manufacturing,24,0,69269.08,Payment,417325.37,36,Approved,Invoice Finance,C,0.57,36085.55,10
5692,47,Rangpur,District4,Service Holder,IT,25,1,78055.79,Payment,220946.22,12,Closed,Overdraft,B,0.41,34832.43,15
5693,63,Barisal,District3,Farmer,Manufacturing,18,1,98384.39,Payment,641001.43,36,Defaulted,Invoice Finance,C,0.59,29787.55,18
5694,33,Chattogram,District5,Business Owner,Manufacturing,17,1,74634.94,Withdrawal,364120.13,36,Defaulted,Lease,C,0.52,31019.24,14
5695,33,Mymensingh,District1,Business Owner,Pharma,25,0,72848.14,Payment,437264.28,36,Approved,Overdraft,C,0.56,33894.75,13
5696,42,Chattogram,District2,Teacher,Pharma,7,1,70572.87,Deposit,239728.77,36,Approved,Invoice Finance,C,0.56,12903.7,18
5697,48,Rajshahi,District3,Business Owner,Transport,22,0,96184.05,Deposit,682120.28,60,Approved,Cash Credit,C,0.62,34741.23,25
5698,42,Rangpur,District1,Business Owner,Retail,11,0,74354.63,Deposit,398944.64,60,Approved,Cash Credit,C,0.69,11494.71,7
5699,63,Chattogram,District1,Freelancer,Wholesale,8,1,84860.21,Payment,626068.64,12,Approved,Cash Credit,C,0.7,21907.47,10
5700,39,Rangpur,District2,Business Owner,Wholesale,2,0,28331.7,Deposit,54687.65,12,Approved,Overdraft,B,0.5,12213.97,10
5701,28,Barisal,District2,Business Owner,Pharma,5,1,60154.11,Payment,132168.31,12,Approved,Invoice Finance,B,0.4,34013.72,8
5702,28,Chattogram,District4,Freelancer,IT,20,0,87829.28,Deposit,396983.45,36,Approved,Overdraft,C,0.59,22235.95,9
5703,62,Rangpur,District5,Business Owner,Manufacturing,20,0,52436.04,Payment,416093.09,48,Closed,Cash Credit,D,0.82,3574.75,15
5704,46,Chattogram,District3,Business Owner,Transport,25,1,91260.2,Deposit,814554.03,36,Closed,Overdraft,C,0.71,30585.3,17
5705,46,Chattogram,District5,Teacher,Retail,23,1,72021.08,Deposit,232134.56,48,Approved,Invoice Finance,B,0.47,25646.51,14
5706,43,Dhaka,District3,Business Owner,Pharma,0,0,35526.39,Deposit,181401.09,12,Approved,Cash Credit,C,0.69,5963.28,8
5707,63,Sylhet,District1,Business Owner,IT,16,0,91211.78,Payment,484362.28,36,Approved,Overdraft,C,0.6,21181.65,26
5708,33,Mymensingh,District2,Teacher,Transport,2,1,77789.06,Deposit,500674.91,12,Defaulted,Lease,C,0.65,24400.8,12
5709,48,Rajshahi,District2,Freelancer,IT,26,0,90747.1,Withdrawal,614351.09,60,Approved,Cash Credit,C,0.53,47017.91,20
5710,29,Mymensingh,District1,Business Owner,Transport,17,0,78756.12,Deposit,218249.24,12,Closed,Lease,C,0.56,6612.79,20
5711,40,Dhaka,District1,Farmer,Pharma,17,1,79910.67,Deposit,409876.75,36,Approved,Cash Credit,C,0.56,23900.15,18
5712,39,Dhaka,District3,Freelancer,Transport,1,0,40626.05,Deposit,39933.95,60,Defaulted,Invoice Finance,B,0.41,24859.26,8
5713,59,Barisal,District1,Freelancer,Manufacturing,3,1,61968.65,Deposit,410330.53,60,Defaulted,Overdraft,C,0.7,13018.38,15
5714,32,Dhaka,District3,Business Owner,Transport,0,1,62122.6,Deposit,268541.11,48,Approved,Lease,C,0.54,26983.41,12
5715,35,Sylhet,District5,Teacher,Retail,9,1,100644.29,Deposit,260591.8,24,Defaulted,Lease,B,0.42,33490.22,22
5716,51,Dhaka,District2,Freelancer,Transport,24,0,53954.65,Payment,305658.14,60,Closed,Overdraft,C,0.6,24485.59,12
5717,34,Chattogram,District2,Teacher,Wholesale,29,1,85695.08,Payment,365083.45,24,Closed,Invoice Finance,B,0.5,28881.17,13
5718,31,Mymensingh,District2,Farmer,Transport,4,0,40305.55,Withdrawal,303215.51,12,Approved,Lease,D,0.76,16161.85,7
5719,46,Khulna,District5,Teacher,IT,4,0,69849.35,Withdrawal,224554.19,12,Approved,Overdraft,B,0.47,36089.08,15
5720,62,Rajshahi,District5,Service Holder,Pharma,8,0,85806.82,Payment,810523.53,60,Closed,Lease,C,0.71,39602.16,21
5721,47,Dhaka,District4,Teacher,Wholesale,13,0,67631.8,Withdrawal,453749.26,48,Approved,Invoice Finance,C,0.64,31689.01,7
5722,31,Mymensingh,District3,Freelancer,Pharma,20,0,75865.24,Deposit,574708.69,12,Defaulted,Lease,C,0.65,37903.59,13
5723,58,Barisal,District3,Teacher,IT,12,0,63369.81,Payment,186454.74,24,Approved,Lease,C,0.53,17807.1,12
5724,54,Dhaka,District4,Teacher,Retail,12,0,68562.18,Deposit,588052.25,60,Approved,Invoice Finance,D,0.83,8558.11,13
5725,63,Sylhet,District2,Service Holder,Manufacturing,26,0,87597.33,Withdrawal,225554.81,60,Approved,Lease,B,0.27,60980.9,21
5726,39,Dhaka,District3,Service Holder,Retail,29,1,100384.61,Deposit,459799.32,48,Approved,Overdraft,B,0.45,40765.08,18
5727,26,Dhaka,District3,Business Owner,Wholesale,23,0,80482.51,Withdrawal,612416.63,60,Defaulted,Invoice Finance,C,0.61,45397.81,16
5728,58,Rangpur,District2,Freelancer,IT,26,1,102631.22,Payment,617176.76,36,Approved,Lease,C,0.69,1000.0,20
5729,62,Rangpur,District1,Business Owner,IT,0,0,23325.83,Deposit,58820.19,24,Approved,Invoice Finance,C,0.52,15590.7,3
5730,48,Dhaka,District1,Service Holder,Manufacturing,16,1,81030.13,Payment,589155.5,36,Approved,Cash Credit,C,0.71,17323.5,12
5731,21,Barisal,District4,Teacher,Transport,19,0,73578.14,Withdrawal,417917.13,36,Closed,Overdraft,C,0.6,27722.61,14
5732,55,Rangpur,District5,Service Holder,Wholesale,7,1,78242.22,Deposit,326082.24,24,Defaulted,Lease,C,0.57,19403.58,17
5733,60,Dhaka,District3,Farmer,Manufacturing,2,0,49436.71,Withdrawal,94719.82,60,Approved,Overdraft,C,0.59,1000.0,12
5734,28,Rajshahi,District3,Teacher,Pharma,16,1,83411.27,Deposit,489582.54,60,Approved,Lease,C,0.59,31595.85,14
5735,27,Mymensingh,District4,Business Owner,Manufacturing,26,0,65201.4,Deposit,304695.56,36,Closed,Cash Credit,B,0.47,42386.49,16
5736,31,Rangpur,District4,Teacher,Pharma,11,1,49377.33,Withdrawal,262322.93,24,Approved,Cash Credit,C,0.64,12158.32,9
5737,59,Rangpur,District3,Farmer,Pharma,24,1,103747.06,Payment,189815.34,12,Approved,Overdraft,B,0.38,24357.31,24
5738,24,Sylhet,District2,Service Holder,IT,24,0,56984.43,Deposit,237208.28,24,Closed,Overdraft,B,0.49,34715.44,14
5739,45,Dhaka,District2,Freelancer,Manufacturing,24,0,71593.19,Payment,426739.03,36,Approved,Invoice Finance,C,0.59,26899.19,14
5740,32,Dhaka,District5,Freelancer,IT,24,1,77763.06,Payment,680654.56,24,Approved,Lease,D,0.79,13623.68,10
5741,46,Dhaka,District3,Freelancer,IT,17,0,90805.14,Payment,416744.45,24,Approved,Lease,C,0.59,19297.75,13
5742,58,Dhaka,District3,Service Holder,Retail,13,0,61805.33,Payment,487433.8,12,Closed,Overdraft,D,0.78,16304.11,8
5743,32,Rangpur,District3,Freelancer,Retail,29,1,89343.15,Deposit,587404.13,48,Approved,Invoice Finance,C,0.53,43331.15,22
5744,63,Chattogram,District3,Farmer,IT,10,0,71217.99,Payment,389389.34,48,Approved,Cash Credit,C,0.72,1000.0,11
5745,57,Chattogram,District4,Service Holder,IT,26,1,123347.11,Deposit,366996.68,12,Approved,Lease,B,0.39,39235.0,20
5746,44,Khulna,District1,Freelancer,Pharma,15,0,71085.34,Payment,217453.11,24,Defaulted,Cash Credit,B,0.48,25251.32,20
5747,36,Dhaka,District3,Business Owner,IT,26,0,70338.71,Payment,438567.61,36,Approved,Invoice Finance,C,0.62,30964.49,8
5748,33,Khulna,District1,Service Holder,Wholesale,3,0,63448.91,Withdrawal,250433.41,12,Approved,Lease,C,0.56,26090.51,5
5749,45,Rajshahi,District2,Service Holder,Manufacturing,17,1,58409.81,Withdrawal,220162.61,48,Approved,Invoice Finance,C,0.54,15818.9,14
5750,24,Khulna,District5,Teacher,Wholesale,6,1,71696.44,Withdrawal,332583.96,48,Approved,Invoice Finance,C,0.64,7437.09,14
5751,31,Mymensingh,District2,Freelancer,Retail,10,0,89909.36,Deposit,420086.95,12,Approved,Lease,C,0.52,38613.59,21
5752,52,Chattogram,District3,Business Owner,Wholesale,15,0,67366.21,Payment,458193.7,24,Closed,Cash Credit,C,0.63,36611.43,13
5753,27,Chattogram,District2,Farmer,Transport,15,0,66616.66,Withdrawal,265734.16,60,Approved,Cash Credit,C,0.58,13997.74,14
5754,31,Dhaka,District4,Service Holder,Transport,2,1,67309.55,Payment,444409.96,36,Closed,Invoice Finance,C,0.7,11797.48,18
5755,48,Rangpur,District1,Farmer,Retail,24,0,68067.86,Deposit,400198.88,60,Approved,Overdraft,C,0.64,21067.87,12
5756,61,Dhaka,District3,Farmer,Wholesale,22,0,76717.36,Deposit,126737.69,36,Approved,Invoice Finance,B,0.36,34368.38,18
5757,43,Rajshahi,District4,Farmer,Manufacturing,23,0,84629.1,Deposit,472993.34,60,Approved,Cash Credit,C,0.6,26904.57,17
5758,43,Sylhet,District1,Teacher,Retail,8,0,53022.7,Withdrawal,5000.0,60,Approved,Invoice Finance,B,0.32,29022.87,18
5759,48,Rajshahi,District4,Farmer,Transport,7,0,19638.72,Deposit,63031.52,36,Approved,Invoice Finance,C,0.59,8353.31,3
5760,63,Mymensingh,District2,Freelancer,Retail,6,0,62984.26,Withdrawal,373254.41,36,Approved,Lease,C,0.64,23143.28,11
5761,46,Dhaka,District3,Freelancer,Wholesale,24,1,120996.89,Payment,602408.89,48,Approved,Invoice Finance,C,0.65,1000.0,24
5762,45,Dhaka,District2,Business Owner,Wholesale,26,1,85356.08,Deposit,124979.72,24,Approved,Overdraft,B,0.27,46332.05,19
5763,49,Rajshahi,District5,Business Owner,Wholesale,16,1,58932.55,Withdrawal,162752.64,24,Closed,Overdraft,C,0.57,1000.0,9
5764,39,Rajshahi,District3,Farmer,Pharma,10,0,70161.19,Withdrawal,5000.0,48,Approved,Overdraft,B,0.48,1000.0,5
5765,53,Rajshahi,District2,Farmer,Wholesale,3,0,79157.48,Withdrawal,183239.55,60,Closed,Overdraft,C,0.5,17016.37,10
5766,56,Chattogram,District3,Teacher,IT,3,0,60940.6,Withdrawal,375279.94,36,Closed,Invoice Finance,C,0.61,33487.73,12
5767,34,Khulna,District1,Farmer,Transport,4,1,94870.5,Payment,368584.62,12,Approved,Overdraft,B,0.49,33652.28,20
5768,34,Khulna,District3,Farmer,Transport,7,0,68905.03,Deposit,367945.36,60,Defaulted,Overdraft,C,0.65,19078.21,8
5769,55,Dhaka,District3,Farmer,Pharma,9,1,84602.76,Withdrawal,425322.5,24,Approved,Lease,C,0.55,28272.49,21
5770,50,Chattogram,District1,Service Holder,Transport,16,0,58229.99,Deposit,294944.57,36,Defaulted,Cash Credit,C,0.53,33036.05,10
5771,48,Rajshahi,District2,Service Holder,Transport,5,1,74281.1,Withdrawal,523404.3,48,Defaulted,Lease,D,0.78,1000.0,9
5772,37,Dhaka,District3,Teacher,Retail,8,1,72557.94,Withdrawal,333344.14,60,Closed,Overdraft,C,0.56,24702.84,10
5773,23,Chattogram,District4,Teacher,Wholesale,9,0,58043.96,Withdrawal,395937.4,12,Approved,Cash Credit,C,0.75,10175.53,9
5774,36,Mymensingh,District3,Freelancer,IT,7,1,68192.02,Withdrawal,5000.0,60,Approved,Lease,B,0.37,15340.63,16
5775,50,Sylhet,District2,Teacher,IT,14,1,82384.2,Withdrawal,595048.88,48,Closed,Invoice Finance,C,0.59,45040.55,18
5776,49,Chattogram,District1,Freelancer,Retail,17,1,62554.83,Deposit,151372.92,12,Approved,Cash Credit,C,0.51,8461.15,7
5777,35,Barisal,District2,Farmer,IT,22,1,99175.78,Payment,283059.63,60,Closed,Lease,B,0.48,17897.92,20
5778,45,Dhaka,District5,Teacher,Retail,4,0,40833.82,Deposit,146624.65,48,Closed,Lease,C,0.57,15071.2,6
5779,58,Rangpur,District3,Teacher,IT,17,1,78245.93,Deposit,560844.17,60,Defaulted,Overdraft,C,0.7,14689.07,11
5780,62,Khulna,District3,Teacher,Transport,26,1,95958.4,Deposit,309120.42,36,Approved,Cash Credit,B,0.33,56362.79,18
5781,58,Barisal,District1,Freelancer,Manufacturing,0,0,36090.9,Withdrawal,133111.27,60,Approved,Overdraft,C,0.57,16371.95,10
5782,43,Rajshahi,District3,Freelancer,Wholesale,1,0,21503.05,Deposit,66156.81,48,Approved,Cash Credit,C,0.6,4863.48,2
5783,45,Sylhet,District4,Business Owner,Manufacturing,26,0,70254.3,Payment,387156.67,24,Closed,Overdraft,C,0.52,42771.91,13
5784,62,Rangpur,District4,Freelancer,Transport,9,0,37533.54,Withdrawal,243488.21,48,Approved,Cash Credit,C,0.7,18830.47,6
5785,27,Mymensingh,District2,Freelancer,Pharma,5,1,80684.66,Deposit,678448.99,60,Approved,Cash Credit,C,0.63,44142.44,22
5786,42,Rangpur,District1,Service Holder,Retail,26,0,58697.45,Payment,575213.59,36,Approved,Lease,D,0.88,9770.75,8
5787,37,Sylhet,District5,Teacher,IT,27,0,99277.33,Payment,625483.07,24,Approved,Overdraft,B,0.49,51549.85,24
5788,38,Rangpur,District2,Freelancer,IT,23,0,72913.11,Deposit,417887.52,48,Approved,Cash Credit,C,0.68,7395.53,21
5789,61,Sylhet,District1,Teacher,Transport,18,0,68887.61,Deposit,176718.8,24,Closed,Cash Credit,B,0.43,31077.46,10
5790,30,Chattogram,District1,Teacher,IT,20,0,40290.53,Withdrawal,355306.32,36,Approved,Cash Credit,D,0.85,3435.15,10
5791,30,Dhaka,District2,Service Holder,Transport,10,0,62172.94,Deposit,337649.19,12,Approved,Invoice Finance,C,0.7,5772.58,17
5792,27,Rangpur,District2,Teacher,Manufacturing,17,0,65797.3,Withdrawal,290947.13,24,Approved,Cash Credit,C,0.57,19928.71,14
5793,58,Rangpur,District3,Freelancer,Pharma,27,1,72513.66,Withdrawal,418770.99,48,Closed,Invoice Finance,C,0.57,22136.51,21
5794,47,Dhaka,District5,Teacher,Retail,15,0,66309.03,Deposit,247153.55,36,Defaulted,Cash Credit,C,0.54,22460.34,9
5795,53,Sylhet,District4,Business Owner,IT,7,0,51031.15,Payment,16567.61,48,Approved,Cash Credit,B,0.39,20399.44,15
5796,21,Rajshahi,District3,Business Owner,Pharma,3,0,49748.18,Payment,305633.21,36,Approved,Lease,C,0.67,17993.69,11
5797,64,Dhaka,District1,Service Holder,Pharma,10,0,60388.23,Payment,464080.39,48,Closed,Lease,C,0.68,35140.39,8
5798,54,Sylhet,District5,Freelancer,Pharma,9,0,51928.19,Deposit,317480.92,36,Approved,Lease,C,0.7,14889.34,9
5799,24,Dhaka,District5,Service Holder,Wholesale,15,0,68696.85,Withdrawal,342511.62,60,Approved,Lease,C,0.61,20174.14,5
5800,37,Rajshahi,District2,Business Owner,Pharma,11,0,59701.67,Payment,300093.04,48,Approved,Overdraft,C,0.69,5604.59,6
5801,24,Mymensingh,District5,Freelancer,Transport,21,0,78091.53,Deposit,417364.83,36,Approved,Cash Credit,C,0.59,23423.26,14
5802,63,Barisal,District5,Teacher,Wholesale,2,0,44069.88,Payment,232834.77,12,Approved,Invoice Finance,C,0.72,3857.88,12
5803,46,Sylhet,District1,Freelancer,Wholesale,10,1,59026.2,Payment,287965.06,36,Defaulted,Cash Credit,C,0.63,10964.58,9
5804,24,Khulna,District3,Farmer,Pharma,23,0,62366.97,Payment,314995.97,12,Approved,Cash Credit,C,0.65,12220.05,19
5805,21,Khulna,District5,Freelancer,IT,15,1,101639.85,Deposit,824301.77,24,Approved,Cash Credit,C,0.64,34695.64,21
5806,27,Sylhet,District2,Teacher,IT,23,1,102339.5,Withdrawal,608361.91,36,Approved,Lease,B,0.46,51189.0,27
5807,50,Chattogram,District3,Farmer,IT,2,1,85200.69,Payment,443920.64,24,Approved,Cash Credit,C,0.63,12115.75,20
5808,29,Mymensingh,District2,Service Holder,IT,27,0,96240.71,Deposit,608092.48,24,Approved,Cash Credit,B,0.44,63802.49,17
5809,55,Chattogram,District5,Freelancer,Transport,24,1,82005.23,Payment,518158.08,60,Approved,Overdraft,C,0.56,35799.3,17
5810,28,Barisal,District3,Service Holder,IT,9,0,63437.18,Withdrawal,437208.79,36,Closed,Overdraft,C,0.74,10909.48,12
5811,44,Khulna,District5,Freelancer,Retail,28,0,79137.59,Withdrawal,275887.66,60,Closed,Invoice Finance,B,0.39,45326.39,13
5812,39,Rajshahi,District1,Business Owner,Pharma,20,0,79893.08,Deposit,322683.69,60,Approved,Overdraft,C,0.52,23468.64,19
5813,56,Sylhet,District3,Business Owner,Wholesale,15,1,75662.48,Deposit,255200.85,24,Approved,Lease,C,0.52,22172.51,9
5814,63,Barisal,District2,Teacher,Retail,25,0,76394.61,Payment,499120.05,48,Approved,Overdraft,C,0.7,14407.48,14
5815,47,Rangpur,District1,Business Owner,IT,24,1,90084.07,Payment,579757.83,24,Approved,Invoice Finance,C,0.53,38939.08,18
5816,52,Rangpur,District4,Farmer,Retail,6,0,63983.94,Deposit,156985.51,24,Approved,Invoice Finance,C,0.53,10282.89,12
